You are now connected to database "nc_news" as user "iamzsolt".
   username   |    name     |                                                           avatar_url                                                            
--------------+-------------+---------------------------------------------------------------------------------------------------------------------------------
 tickle122    | Tom Tickle  | https://vignette.wikia.nocookie.net/mrmen/images/d/d6/Mr-Tickle-9a.png/revision/latest?cb=20180127221953
 grumpy19     | Paul Grump  | https://vignette.wikia.nocookie.net/mrmen/images/7/78/Mr-Grumpy-3A.PNG/revision/latest?cb=20170707233013
 happyamy2016 | Amy Happy   | https://vignette1.wikia.nocookie.net/mrmen/images/7/7f/Mr_Happy.jpg/revision/latest?cb=20140102171729
 cooljmessy   | Peter Messy | https://vignette.wikia.nocookie.net/mrmen/images/1/1a/MR_MESSY_4A.jpg/revision/latest/scale-to-width-down/250?cb=20170730171002
 weegembump   | Gemma Bump  | https://vignette.wikia.nocookie.net/mrmen/images/7/7e/MrMen-Bump.png/revision/latest?cb=20180123225553
 jessjelly    | Jess Jelly  | https://vignette.wikia.nocookie.net/mrmen/images/4/4f/MR_JELLY_4A.jpg/revision/latest?cb=20180104121141
(6 rows)

 article_id |                                         title                                         | topic  |    author    |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               body                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |     created_at      | votes |                                 article_img_url                                  
------------+---------------------------------------------------------------------------------------+--------+--------------+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------------+-------+----------------------------------------------------------------------------------
          1 | Running a Node App                                                                    | coding | jessjelly    | This is part two of a series on how to get up and running with Systemd and Node.js. This part dives deeper into how to successfully run your app with systemd long-term, and how to set it up in a production environment.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | 2020-11-07 06:03:00 |     0 | https://images.pexels.com/photos/11035380/pexels-photo-11035380.jpeg?w=700&h=700
          2 | The Rise Of Thinking Machines: How IBM's Watson Takes On The World                    | coding | jessjelly    | Many people know Watson as the IBM-developed cognitive super computer that won the Jeopardy! gameshow in 2011. In truth, Watson is not actually a computer but a set of algorithms and APIs, and since winning TV fame (and a $1 million prize) IBM has put it to use tackling tough problems in every industry from healthcare to finance. Most recently, IBM has announced several new partnerships which aim to take things even further, and put its cognitive capabilities to use solving a whole new range of problems around the world.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | 2020-05-14 01:02:00 |     0 | https://images.pexels.com/photos/373543/pexels-photo-373543.jpeg?w=700&h=700
          3 | 22 Amazing open source React projects                                                 | coding | happyamy2016 | This is a collection of open source apps built with React.JS library. In this observation, we compared nearly 800 projects to pick the top 22. (React Native: 11, React: 11). To evaluate the quality, Mybridge AI considered a variety of factors to determine how useful the projects are for programmers. To give you an idea on the quality, the average number of Github stars from the 22 projects was 1,681.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 2020-02-29 11:12:00 |     0 | https://images.pexels.com/photos/11035471/pexels-photo-11035471.jpeg?w=700&h=700
          4 | Making sense of Redux                                                                 | coding | jessjelly    | When I first started learning React, I remember reading lots of articles about the different technologies associated with it. In particular, this one article stood out. It mentions how confusing the ecosystem is, and how developers often feel they have to know ALL of the ecosystem before using React. And as someone who’s used React daily for the past 8 months or so, I can definitely say that I’m still barely scratching the surface in terms of understanding how the entire ecosystem works! But my time spent using React has given me some insight into when and why it might be appropriate to use another technology — Redux (a variant of the Flux architecture).                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2020-09-11 21:12:00 |     0 | https://images.pexels.com/photos/4974912/pexels-photo-4974912.jpeg?w=700&h=700
          5 | Please stop worrying about Angular 3                                                  | coding | jessjelly    | Another Angular version planned already? Whaaaat? Didn’t Angular 2 just ship? Why Angular 3? What? Why? First off, there is no massive rewrite, and won’t be for Angular 3. Secondly, let me explain the future of Angular 2 and what Angular 3, Angular 4 will mean for you.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | 2020-04-21 17:06:00 |     0 | https://images.pexels.com/photos/14011035/pexels-photo-14011035.jpeg?w=700&h=700
          6 | JavaScript’s Apply, Call, and Bind Methods are Essential for JavaScript Professionals | coding | grumpy19     | Functions are objects in JavaScript, as you should know by now, if you have read any of the prerequisite articles. And as objects, functions have methods, including the powerful Apply, Call, and Bind methods. On the one hand, Apply and Call are nearly identical and are frequently used in JavaScript for borrowing methods and for setting the this value explicitly. We also use Apply for variable-arity functions; you will learn more about this in a bit.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            | 2020-11-11 15:09:00 |     0 | https://images.pexels.com/photos/4383298/pexels-photo-4383298.jpeg?w=700&h=700
          7 | Using React Native: One Year Later                                                    | coding | tickle122    | When I interviewed for the iOS developer opening at Discord last spring, the tech lead Stanislav told me: React Native is the future. We will use it to build our iOS app from scratch as soon as it becomes public. As a native iOS developer, I strongly doubted using web technologies to build mobile apps because of my previous experiences with tools like PhoneGap. But after learning and using React Native for a while, I am glad we made that decision.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 2020-10-18 01:26:00 |     0 | https://images.pexels.com/photos/6424586/pexels-photo-6424586.jpeg?w=700&h=700
          8 | Express.js: A Server-Side JavaScript Framework                                        | coding | cooljmessy   | You’re probably aware that JavaScript is the programming language most often used to add interactivity to the front end of a website, but its capabilities go far beyond that—entire sites can be built on JavaScript, extending it from the front to the back end, seamlessly. Express.js and Node.js gave JavaScript newfound back-end functionality—allowing developers to build software with JavaScript on the server side for the first time. Together, they make it possible to build an entire site with JavaScript: You can develop server-side applications with Node.js and then publish those Node.js apps as websites with Express. Because Node.js itself wasn’t intended to build websites, the Express framework is able to layer in built-in structure and functions needed to actually build a site. It’s a pretty lightweight framework that’s great for giving developers extra, built-in web application features and the Express API without overriding the already robust, feature-packed Node.js platform. In short, Express and Node are changing the way developers build websites.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | 2020-10-05 23:23:00 |     0 | https://images.pexels.com/photos/11035482/pexels-photo-11035482.jpeg?w=700&h=700
          9 | Learn HTML5, CSS3, and Responsive WebSite Design in One Go                            | coding | grumpy19     | Both CSS3 and HTML5 are just about fully supported in all modern browsers, and we there are techniques in place to patch old browsers that lack support. So there is no disadvantage to using CSS3 and HTML5 today. The opposite is true, however: there are many painful, frustrating disadvantages with forgoing HTML5 and CSS3. You may already “know” a bit of HTML5 and a touch of CSS3 (or perhaps you probably know enough old-school HTML and CSS, and with this knowledge, you might have thought you needn’t learn HTML5 and CSS3 fully.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               | 2020-05-26 15:06:00 |     0 | https://images.pexels.com/photos/1591061/pexels-photo-1591061.jpeg?w=700&h=700
         10 | An Introduction to JavaScript Object Notation (JSON) in JavaScript and .NET           | coding | cooljmessy   | When designing an application that will communicate with a remote computer, a data format and exchange protocol must be selected. There are a variety of open, standardized options, and the ideal choice depends on the applications requirements and pre-existing functionality. For example, SOAP-based web services format the data in an XML payload wrapped within a SOAP envelope. While XML works well for many application scenarios, it has some drawbacks that make it less than ideal for others. One such space where XML is often less than ideal is with Ajax-style web applications. Ajax is a technique used for building interactive web applications that provide a snappier user experience through the use of out-of-band, lightweight calls to the web server in lieu of full-page postbacks. These asynchronous calls are initiated on the client using JavaScript and involve formatting data, sending it to a web server, and parsing and working with the returned data. While most browsers can construct, send, and parse XML, JavaScript Object Notation (or JSON) provides a standardized data exchange format that is better-suited for Ajax-style web applications. JSON is an open, text-based data exchange format (see RFC 4627). Like XML, it is human-readable, platform independent, and enjoys a wide availability of implementations. Data formatted according to the JSON standard is lightweight and can be parsed by JavaScript implementations with incredible ease, making it an ideal data exchange format for Ajax web applications. Since it is primarily a data format, JSON is not limited to just Ajax web applications, and can be used in virtually any scenario where applications need to exchange or store structured information as text. This article examines the JSON standard, its relationship to JavaScript, and how it compares to XML. Jayrock, an open-source JSON implementation for .NET, is discussed and examples of creating and parsing JSON messages are provided in JavaScript and C#. | 2020-07-02 12:23:00 |     0 | https://images.pexels.com/photos/11035481/pexels-photo-11035481.jpeg?w=700&h=700
         11 | Designing Better JavaScript APIs                                                      | coding | tickle122    | At some point or another, you will find yourself writing JavaScript code that exceeds the couple of lines from a jQuery plugin. Your code will do a whole lot of things; it will (ideally) be used by many people who will approach your code differently. They have different needs, knowledge and expectations.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | 2020-07-07 00:13:00 |     0 | https://images.pexels.com/photos/5483071/pexels-photo-5483071.jpeg?w=700&h=700
         12 | The battle for Node.js security has only begun                                        | coding | tickle122    | The founder of the Node Security Project says Node.js still has common vulnerabilities, but progress has been made to make it more secure. Appearing at the recent Node Community Convention in San Francisco, project founder Adam Baldwin, chief security officer at Web consulting company &yet, emphasized risks, protections, and progress. Baldwin sees four risks within the Node ecosystem pertinent to the enterprise: the code dependency tree, bugs, malicious actors, and people. I think of [the dependency tree] more as the dependency iceberg, to be honest, Baldwin said, where your code is the ship and your dependencies that you have with your packaged JSON is that little tiny iceberg at the top. But developers need to be aware of the massive iceberg underneath, he stressed.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | 2020-11-15 13:25:00 |     0 | https://images.pexels.com/photos/10845119/pexels-photo-10845119.jpeg?w=700&h=700
(12 rows)

 comment_id | article_id |                                                                                                                                                                                 body                                                                                                                                                                                 | votes |    author    |     created_at      
         95 |         21 | Praesentium pariatur a nisi. Minima eius est saepe aut.                                                                                                                                                                                                                                                                                                                          |    11 | grumpy19     | 2020-01-22 17:04:00
         96 |         23 | Eos exercitationem dolorem autem autem nesciunt voluptas molestiae quas. Ut id qui. Quis quia consequatur veritatis magnam autem. Corrupti corporis illo in in est aperiam.                                                                                                                                                                                                      |    11 | weegembump   | 2020-09-07 09:22:00
         97 |         35 | Enim sunt nam rerum quidem. Quod quia aliquam numquam et laboriosam doloribus iusto et. Numquam quae quis hic maiores. Sed quos et dolore esse cumque consequatur blanditiis placeat omnis. Omnis qui magni explicabo.                                                                                                                                                           |    19 | weegembump   | 2020-02-20 07:13:00
         99 |         19 | Reiciendis enim soluta a sed cumque dolor quia quod sint. Laborum tempore est et quisquam dolore. Qui voluptas consequatur cumque neque et laborum unde sed. Impedit et consequatur tempore dignissimos earum distinctio cupiditate.                                                                                                                                             |    17 | happyamy2016 | 2020-09-18 19:05:00
        107 |         29 | Enim ea consectetur soluta. Voluptatem est inventore cumque quo quia itaque. Labore vel odit accusantium. Error molestias iusto nostrum enim mollitia eius sequi ea.                                                                                                                                                                                                             |    12 | jessjelly    | 2020-04-01 02:11:00
        110 |          8 | Rerum error nemo unde recusandae occaecati. Consectetur alias accusamus architecto dolores quo illum illum.                                                                                                                                                                                                                                                                      |    16 | weegembump   | 2020-02-16 13:08:00
        112 |          3 | Voluptatem ipsam doloremque voluptate debitis voluptas nam non delectus rem. Et dicta assumenda dignissimos sed ea. Odit perspiciatis dicta consequatur aut facere in. Accusamus qui laudantium tenetur reprehenderit sed et velit iusto. Illo nihil voluptas rerum.                                                                                                             |    11 | grumpy19     | 2020-08-06 12:04:00
        115 |         33 | Neque dolor sint illum id consequuntur debitis qui nam eum. Nam adipisci similique consequatur officiis. Totam qui enim at iste dolorem ullam. Tenetur laudantium sed facilis aspernatur occaecati. Provident rerum quia consectetur et. Molestiae eligendi commodi.                                                                                                             |    12 | happyamy2016 | 2020-01-16 09:21:00
        119 |         14 | Rerum asperiores et aut illum iste. Sunt pariatur voluptate at quas nostrum.                                                                                                                                                                                                                                                                                                     |    20 | grumpy19     | 2020-01-24 20:11:00
        120 |         18 | Praesentium asperiores omnis porro facilis dignissimos sint exercitationem fugit. Error voluptas soluta veniam dicta amet iste. Deleniti assumenda id exercitationem accusantium. Ut sed eum est.                                                                                                                                                                                |    18 | cooljmessy   | 2020-02-22 14:12:00
        122 |         10 | Rerum iusto nisi impedit sit odio. Aperiam est et eum sit qui sunt expedita quaerat distinctio. Nulla neque sint reprehenderit delectus. Omnis est reprehenderit. Ab non magnam. Reiciendis quo eveniet voluptates possimus ipsum repellendus dolores.                                                                                                                           |    19 | cooljmessy   | 2020-10-05 00:06:00
        123 |         21 | Nisi itaque ipsum qui minus occaecati quia impedit consequatur. Et unde assumenda eos eum ducimus perferendis.                                                                                                                                                                                                                                                                   |    19 | cooljmessy   | 2020-07-25 20:24:00
        127 |         30 | Fuga sit accusantium sunt aliquam voluptates omnis facilis adipisci ad. Quaerat nostrum omnis officiis cumque placeat dolorem soluta. Quas pariatur ipsa ea quae totam sit porro veniam. Assumenda et id velit inventore dolores asperiores voluptas quo qui.                                                                                                                    |    19 | jessjelly    | 2020-09-05 20:21:00
        130 |         34 | Ad odio a assumenda ad ut. Quidem modi in enim tempora labore. Culpa reiciendis nulla est maxime. Magni rem voluptatem sunt. Distinctio reiciendis consequatur aut eaque natus cum. Dicta rerum eum nisi.                                                                                                                                                                        |    18 | jessjelly    | 2020-01-26 18:23:00
        131 |         36 | Atque consequuntur eligendi culpa cumque dolor et qui sapiente et. Quia placeat sed blanditiis consequatur velit possimus. Quidem fuga odio enim error voluptates vitae. Laboriosam qui consequatur sit illo minima ducimus reprehenderit necessitatibus impedit. Explicabo ducimus maxime.                                                                                      |    18 | cooljmessy   | 2020-08-11 07:21:00
        132 |          7 | Nihil neque maiores voluptatem sit. Culpa incidunt ut quo id qui provident reprehenderit necessitatibus.                                                                                                                                                                                                                                                                         |    19 | cooljmessy   | 2020-06-11 10:05:00
        133 |         27 | Aut sed sunt odio quas quas sequi odit excepturi. Eius nisi modi quo aliquid est vero. Iure quis nihil est dolore repellendus ratione dolores eum nulla. Molestiae similique veritatis voluptas quia illum et repudiandae a corrupti. Quod optio quos. Tempore sequi quam.                                                                                                       |    15 | weegembump   | 2020-09-14 10:01:00
        136 |         22 | Eveniet ratione rerum. Corrupti vitae excepturi sit repudiandae iste dolor consectetur sit eum.                                                                                                                                                                                                                                                                                  |    18 | weegembump   | 2020-06-22 21:23:00
        139 |         32 | Blanditiis reiciendis eos est voluptas veniam. Vero voluptatem ut. Et ipsum laudantium modi consectetur ipsa. Itaque ut asperiores provident rem earum necessitatibus quaerat. Harum ipsam ex et accusantium aut. Tempora quia voluptatem omnis odio.                                                                                                                            |    19 | cooljmessy   | 2020-08-20 11:03:00
        144 |          5 | Placeat voluptatum consequatur ducimus et eum molestiae impedit eveniet. Recusandae rerum voluptas quia mollitia quam velit iusto. Eum eos similique minima necessitatibus nemo. Iure deleniti omnis enim animi iste delectus et consequuntur.                                                                                                                                   |    19 | grumpy19     | 2020-11-23 17:00:00
        151 |         34 | Fuga hic sed. Minus expedita eos aut. Enim dolores iure consequatur et consequatur dolor autem. Itaque consequatur quia. Ullam officia cumque nihil officiis. Earum error iure sed non earum.                                                                                                                                                                                    |    14 | jessjelly    | 2020-08-31 10:09:00
        152 |          2 | Animi id fuga culpa voluptates sint qui. Nostrum deleniti optio quo quas eveniet excepturi voluptates voluptatem totam. Provident dolores nesciunt dignissimos quisquam laboriosam iusto aut recusandae est.                                                                                                                                                                     |    18 | grumpy19     | 2020-09-10 03:16:00
        156 |         27 | Error nesciunt et aut ipsam. Dolorum doloribus pariatur.                                                                                                                                                                                                                                                                                                                         |    18 | happyamy2016 | 2020-07-02 15:01:00
        161 |         11 | Repellendus eos consequatur atque autem voluptatem et neque facere quas. Illum quaerat numquam labore dolorem harum dolores veritatis. Animi ex dolorum amet. Atque quia quasi labore sed molestiae.                                                                                                                                                                             |    18 | weegembump   | 2020-04-01 23:01:00
        162 |          2 | Et suscipit maxime sit sunt consequuntur consequatur fugiat molestias. Et quis enim vero.                                                                                                                                                                                                                                                                                        |    14 | grumpy19     | 2020-10-03 19:22:00
        163 |         13 | Beatae labore et voluptatem aut iure. Labore cum tempore eaque cum. Doloribus omnis neque nihil odio ipsum dolore voluptates.                                                                                                                                                                                                                                                    |    11 | grumpy19     | 2020-04-23 02:10:00
        164 |         24 | Qui aut nihil temporibus enim. Consequatur officiis quia. Sit vero eum.                                                                                                                                                                                                                                                                                                          |    12 | cooljmessy   | 2020-06-15 01:01:00
        165 |         27 | Eaque vel unde ab voluptates sint. Doloribus in aut eaque sed laboriosam consequuntur voluptatem molestiae. Sed quibusdam similique aut consequatur reprehenderit omnis. Quasi et commodi nihil aut odio harum.                                                                                                                                                                  |    19 | happyamy2016 | 2020-11-18 07:03:00
        166 |         23 | Dolores facere consequatur. Voluptatem sed debitis esse voluptatem error debitis laborum. Provident provident et et laboriosam qui sunt et temporibus ut. Totam ipsa dicta officia sit et itaque. Enim sit debitis inventore reprehenderit at et ducimus. Culpa qui et odio exercitationem.                                                                                      |    12 | cooljmessy   | 2020-08-05 08:03:00
        167 |          3 | Deleniti itaque et est unde autem. Labore illo commodi quaerat natus fugiat adipisci. Adipisci unde recusandae aliquam suscipit ipsum.                                                                                                                                                                                                                                           |    19 | grumpy19     | 2020-02-05 09:16:00
        170 |         17 | Atque voluptas quaerat odio quis. Maxime eligendi autem a consectetur dolores ea necessitatibus consequatur molestias. Autem voluptatem soluta ipsa et qui iure neque est. Qui architecto reiciendis id repudiandae omnis aspernatur veniam est nobis. Ducimus eveniet voluptatum enim et fuga officia omnis consectetur. Recusandae et sint quia dolor voluptatem sit autem id. |    13 | weegembump   | 2020-07-14 19:04:00
        172 |         16 | Repudiandae eos eligendi beatae aliquid incidunt temporibus sunt iste dolorem. Dolor iusto ratione quo quia. Deserunt architecto accusamus. Tempore commodi similique rerum vero quia. Ab sit asperiores assumenda est.                                                                                                                                                          |    16 | weegembump   | 2020-08-15 05:26:00
        173 |         15 | Laudantium non corrupti maxime aut ea ullam incidunt autem aperiam. Dicta adipisci delectus officia ea earum accusamus et et. Molestiae sed quidem nulla soluta dolor ipsum. Debitis nam laudantium provident occaecati deserunt cumque.                                                                                                                                         |    16 | tickle122    | 2020-06-12 12:18:00
        183 |         12 | Eaque et officia maxime. Iusto provident a vitae. In dolorem numquam. Pariatur est laudantium laborum nostrum architecto assumenda ea maxime. Quia perferendis qui ducimus saepe et sunt cum dolore amet. Quibusdam aliquam nam illum consectetur aut porro.                                                                                                                     |    15 | cooljmessy   | 2020-11-15 09:14:00
        185 |         18 | Impedit iure ut est qui et qui sed. Nobis sint voluptatem asperiores. Ad sequi repellendus.                                                                                                                                                                                                                                                                                      |    14 | jessjelly    | 2020-02-02 15:13:00
        186 |         21 | Nisi culpa molestiae est molestias animi minus. Labore aut doloribus placeat et qui explicabo odio.                                                                                                                                                                                                                                                                              |    19 | tickle122    | 2020-09-19 17:23:00
        187 |          4 | Vitae quo nobis illum aut vel iure. Ut non distinctio quia soluta odit quasi ut mollitia accusamus. Eum perferendis neque quos dignissimos expedita totam fugit autem. Quis exercitationem dolor molestiae ullam asperiores impedit architecto dolor.                                                                                                                            |    14 | grumpy19     | 2020-06-23 02:00:00
        188 |         28 | Qui at et qui pariatur saepe ea libero. Voluptate voluptatem qui est qui quasi et. Consequatur illo voluptatem ea autem vel vel. Perferendis iure ab voluptate asperiores odio odit dolores. Rem et nulla dolorem et dignissimos culpa. Voluptatibus nihil consequatur aspernatur debitis velit quaerat sequi praesentium.                                                       |    19 | cooljmessy   | 2020-08-03 14:07:00
        189 |         16 | Architecto nesciunt enim totam deleniti nobis enim eum consequatur. Ut nostrum voluptates excepturi minus ipsam dolorem nostrum.                                                                                                                                                                                                                                                 |    19 | happyamy2016 | 2020-04-05 07:00:00
        190 |         20 | Dolorum fugiat temporibus quia quisquam. Et id minima.                                                                                                                                                                                                                                                                                                                           |    12 | cooljmessy   | 2020-08-05 22:04:00
        191 |          2 | Ex beatae harum qui. Et minima qui. Molestiae quod commodi tenetur corporis id necessitatibus eum nobis. Ut dolorem eveniet. Ex dolor qui. Officia reprehenderit ducimus iure placeat.                                                                                                                                                                                           |    12 | weegembump   | 2020-08-05 13:17:00
        194 |         15 | Sit dolore et et voluptatem consequatur. Nostrum quae accusamus repellendus quae esse eligendi quaerat incidunt omnis.                                                                                                                                                                                                                                                           |    11 | cooljmessy   | 2020-03-20 06:06:00
        195 |         20 | Voluptas in neque quasi. Rem esse odio deserunt minima voluptatem laboriosam consequatur aut aliquam. Rerum ipsa et voluptas velit eveniet doloribus.                                                                                                                                                                                                                            |    14 | weegembump   | 2020-08-03 01:17:00
        197 |         18 | Autem similique commodi et vel autem minima quos quam. Animi et dignissimos recusandae repellat officia excepturi sunt. Occaecati vel excepturi qui voluptatem et illo hic. Voluptas itaque et. Hic fugiat tempore soluta sequi nisi perspiciatis rerum perspiciatis. Corrupti accusantium ullam corporis facilis ea omnis enim.                                                 |    11 | tickle122    | 2020-08-21 08:13:00
        199 |         10 | Autem magnam sequi quidem inventore dolorem sed dicta qui quis. Voluptatem sit pariatur esse similique nam corporis provident. Quo quam ducimus repudiandae voluptas. Officia ducimus quo praesentium ducimus est nesciunt molestias sequi.                                                                                                                                      |    12 | jessjelly    | 2020-06-03 01:26:00
        208 |         16 | Sunt quos sit suscipit est veritatis molestias accusamus. Animi voluptatum et aliquam dolorum et molestiae culpa sed qui. Sapiente rerum tempore amet quia nesciunt.                                                                                                                                                                                                             |    11 | jessjelly    | 2020-01-11 08:00:00
        210 |         17 | Et laboriosam aut. Ut natus possimus quia rerum autem culpa et officiis. Accusantium ut et et laudantium aspernatur inventore. Praesentium molestias odio.                                                                                                                                                                                                                       |    15 | grumpy19     | 2020-08-16 20:03:00
        213 |          7 | Voluptas accusantium eius earum aliquid. Earum et rerum. Expedita dolores ut autem fuga id accusamus et.                                                                                                                                                                                                                                                                         |    14 | weegembump   | 2020-11-21 01:09:00
        217 |         19 | Ratione ea amet ut minus repellendus. Sunt ut qui sit commodi et nihil. Minima incidunt quibusdam rem id voluptas. Voluptatem rem omnis voluptatem facilis ipsum libero sunt. Aperiam aut quia.                                                                                                                                                                                  |    19 | happyamy2016 | 2020-11-12 18:20:00
        224 |          6 | Adipisci ut dignissimos doloribus iure quis vel aut. Neque voluptatem occaecati qui autem officiis. Aperiam incidunt qui assumenda reprehenderit maxime repudiandae voluptas deleniti.                                                                                                                                                                                           |    18 | jessjelly    | 2020-11-01 04:25:00
        225 |         17 | Laborum ipsa molestiae dolore et ut suscipit. Quia odio quod harum consequatur. Ut illum natus saepe. Odit impedit non ipsa ex. Eveniet sapiente dolores et dolorem est.                                                                                                                                                                                                         |    12 | cooljmessy   | 2020-05-18 00:24:00
        228 |         23 | Omnis in magni temporibus dolor necessitatibus est reiciendis. Voluptate suscipit cumque earum. Quaerat fuga voluptates qui ut sed asperiores expedita quasi. Et corporis officia dignissimos maiores fugit deserunt quos qui qui. Explicabo eum sint dolorem quas dolorem doloremque quasi in vel.                                                                              |    13 | jessjelly    | 2020-03-08 22:12:00
        230 |         27 | Perferendis perspiciatis voluptates quia adipisci sequi voluptatem doloremque. Dignissimos quo quos. Placeat ipsum iste minima laudantium possimus voluptas in.                                                                                                                                                                                                                  |    14 | cooljmessy   | 2020-06-15 22:14:00
        231 |          3 | Consequatur inventore voluptatum hic qui magnam nulla rerum. Beatae sint sed qui iure in est. Quo quibusdam molestias autem animi repellendus at et. Voluptates maxime recusandae. Repudiandae qui nesciunt.                                                                                                                                                                     |    11 | happyamy2016 | 2020-08-07 07:05:00
        233 |         31 | Optio earum praesentium expedita tempore atque ipsam qui. Optio aliquam consequuntur minus quasi repudiandae omnis tempore tenetur. Ratione non earum est voluptatem sint laboriosam est sint. Assumenda rerum rerum consectetur blanditiis aliquid magnam amet. Alias quod qui et. Voluptatem esse delectus dolor eligendi officia autem.                                       |    19 | jessjelly    | 2020-02-08 23:12:00
        236 |         30 | Velit ut aut quia saepe dicta. Omnis hic voluptates doloremque earum voluptatibus pariatur. Natus error commodi impedit ad enim aspernatur. Illo maxime laboriosam ipsam temporibus iusto quae laboriosam dolorem debitis.                                                                                                                                                       |    16 | happyamy2016 | 2020-04-24 18:16:00
        239 |          6 | Alias quos temporibus. Non non facere hic eligendi totam placeat. Distinctio aliquid voluptates aut aperiam aut est inventore error tenetur. Totam et eos vel in quos asperiores vero cumque tempora. Eligendi nihil deleniti iusto laborum velit neque dolore.                                                                                                                  |    20 | cooljmessy   | 2020-09-18 01:11:00
        241 |         26 | A aliquam aut voluptas eius. Ducimus omnis molestias eum veniam nostrum laborum. Sunt error praesentium eos.                                                                                                                                                                                                                                                                     |    14 | happyamy2016 | 2020-10-08 23:19:00
        246 |         25 | Nesciunt iusto sed illo explicabo. Molestias dolorem ut dignissimos est sint quia optio praesentium. Dignissimos non itaque. Hic necessitatibus minus modi laudantium iure voluptatibus. Et recusandae harum voluptates expedita deserunt deleniti et. Ratione minima ullam dignissimos aliquam.                                                                                 |    20 | happyamy2016 | 2020-03-03 18:00:00
        248 |         16 | Quasi optio delectus eum aliquam numquam provident voluptatem eos numquam. Est iste quibusdam in. Qui architecto culpa tenetur modi.                                                                                                                                                                                                                                             |    15 | tickle122    | 2020-02-11 19:11:00
        251 |          9 | Velit excepturi placeat qui. Sed et sint molestias ut temporibus. Odit nulla rerum vitae ut omnis asperiores molestias odio. Dolorem pariatur molestiae rerum sunt enim assumenda mollitia dicta est.                                                                                                                                                                            |    11 | cooljmessy   | 2020-03-14 14:26:00
        254 |         33 | Cupiditate commodi delectus molestiae exercitationem iure eum error et. Et pariatur dolores assumenda explicabo ut ut rem. Magni molestiae veritatis illum.                                                                                                                                                                                                                      |    16 | weegembump   | 2020-03-21 11:05:00
        257 |         22 | Non consequuntur est et fugit delectus id occaecati aut consequatur. Et totam qui. Vel tempore qui quam iusto adipisci voluptate repudiandae cum. Temporibus et illum.                                                                                                                                                                                                           |    16 | jessjelly    | 2020-10-09 07:17:00
